name,primaryLanguage,languages,url,stargazers,watchers,forks,diskUsage
Arraymancer,{'name': 'Nim'},{'totalCount': 4},https://github.com/mratsim/Arraymancer,{'totalCount': 665},{'totalCount': 38},{'totalCount': 60},3714
kube-batch,{'name': 'Go'},{'totalCount': 6},https://github.com/kubernetes-sigs/kube-batch,{'totalCount': 663},{'totalCount': 56},{'totalCount': 198},47026
kaggle-titanic,{'name': 'Jupyter Notebook'},{'totalCount': 2},https://github.com/agconti/kaggle-titanic,{'totalCount': 661},{'totalCount': 45},{'totalCount': 546},7796
context-encoder,{'name': 'Lua'},{'totalCount': 2},https://github.com/pathak22/context-encoder,{'totalCount': 661},{'totalCount': 37},{'totalCount': 178},6441
awesome-google-colab,{'name': 'Jupyter Notebook'},{'totalCount': 1},https://github.com/firmai/awesome-google-colab,{'totalCount': 661},{'totalCount': 24},{'totalCount': 112},1649
TextureSynthesis,{'name': 'C#'},{'totalCount': 1},https://github.com/mxgmn/TextureSynthesis,{'totalCount': 660},{'totalCount': 34},{'totalCount': 38},95
tensorflow-on-arm,{'name': 'Shell'},{'totalCount': 2},https://github.com/lhelontra/tensorflow-on-arm,{'totalCount': 659},{'totalCount': 43},{'totalCount': 179},234
keras-attention,{'name': 'Python'},{'totalCount': 1},https://github.com/datalogue/keras-attention,{'totalCount': 659},{'totalCount': 27},{'totalCount': 224},15999
NN-SVG,{'name': 'JavaScript'},{'totalCount': 3},https://github.com/alexlenail/NN-SVG,{'totalCount': 656},{'totalCount': 14},{'totalCount': 120},370
JData,{'name': 'Jupyter Notebook'},{'totalCount': 2},https://github.com/xiaoming-qxm/JData,{'totalCount': 651},{'totalCount': 60},{'totalCount': 342},255
NLP-Knowledge-Graph,,{'totalCount': 0},https://github.com/lihanghang/NLP-Knowledge-Graph,{'totalCount': 650},{'totalCount': 46},{'totalCount': 175},529800
featexp,{'name': 'Jupyter Notebook'},{'totalCount': 2},https://github.com/abhayspawar/featexp,{'totalCount': 650},{'totalCount': 25},{'totalCount': 140},3238
JSAT,{'name': 'Java'},{'totalCount': 1},https://github.com/EdwardRaff/JSAT,{'totalCount': 641},{'totalCount': 69},{'totalCount': 192},4019
medicaltorch,{'name': 'Python'},{'totalCount': 1},https://github.com/perone/medicaltorch,{'totalCount': 641},{'totalCount': 48},{'totalCount': 96},808
pyts,{'name': 'Python'},{'totalCount': 1},https://github.com/johannfaouzi/pyts,{'totalCount': 641},{'totalCount': 17},{'totalCount': 72},7668
bindsnet,{'name': 'Python'},{'totalCount': 2},https://github.com/BindsNET/bindsnet,{'totalCount': 640},{'totalCount': 35},{'totalCount': 164},81434
opencv-machine-learning,{'name': 'Jupyter Notebook'},{'totalCount': 2},https://github.com/mbeyeler/opencv-machine-learning,{'totalCount': 639},{'totalCount': 64},{'totalCount': 365},76253
loglizer,{'name': 'Python'},{'totalCount': 1},https://github.com/logpai/loglizer,{'totalCount': 638},{'totalCount': 68},{'totalCount': 234},11077
stanford_self_driving_car_code,{'name': 'C++'},{'totalCount': 5},https://github.com/emmjaykay/stanford_self_driving_car_code,{'totalCount': 636},{'totalCount': 48},{'totalCount': 283},12041
semantic-segmentation-editor,{'name': 'JavaScript'},{'totalCount': 4},https://github.com/Hitachi-Automotive-And-Industry-Lab/semantic-segmentation-editor,{'totalCount': 636},{'totalCount': 41},{'totalCount': 196},2525
data-science-interview-questions-and-answers,,{'totalCount': 0},https://github.com/iamtodor/data-science-interview-questions-and-answers,{'totalCount': 635},{'totalCount': 34},{'totalCount': 150},1869
nilearn,{'name': 'Python'},{'totalCount': 5},https://github.com/nilearn/nilearn,{'totalCount': 635},{'totalCount': 77},{'totalCount': 352},25976
scanpy,{'name': 'Python'},{'totalCount': 2},https://github.com/theislab/scanpy,{'totalCount': 634},{'totalCount': 46},{'totalCount': 237},29013
captcha-break,{'name': 'C++'},{'totalCount': 4},https://github.com/nladuo/captcha-break,{'totalCount': 632},{'totalCount': 40},{'totalCount': 203},54229
imglab,{'name': 'HTML'},{'totalCount': 3},https://github.com/NaturalIntelligence/imglab,{'totalCount': 631},{'totalCount': 37},{'totalCount': 351},211398
awesome-interpretable-machine-learning,{'name': 'Python'},{'totalCount': 2},https://github.com/lopusz/awesome-interpretable-machine-learning,{'totalCount': 631},{'totalCount': 51},{'totalCount': 91},1540
NeuralKart,{'name': 'Lua'},{'totalCount': 2},https://github.com/rameshvarun/NeuralKart,{'totalCount': 630},{'totalCount': 20},{'totalCount': 51},10572
causalnex,{'name': 'Python'},{'totalCount': 3},https://github.com/quantumblacklabs/causalnex,{'totalCount': 630},{'totalCount': 32},{'totalCount': 59},8409
PassGAN,{'name': 'Python'},{'totalCount': 1},https://github.com/brannondorsey/PassGAN,{'totalCount': 630},{'totalCount': 26},{'totalCount': 130},27310
Android-TensorFlow-Lite-Example,{'name': 'Java'},{'totalCount': 1},https://github.com/amitshekhariitbhu/Android-TensorFlow-Lite-Example,{'totalCount': 629},{'totalCount': 23},{'totalCount': 190},19767
translate,{'name': 'Python'},{'totalCount': 3},https://github.com/pytorch/translate,{'totalCount': 627},{'totalCount': 42},{'totalCount': 132},2456
openTSNE,{'name': 'Python'},{'totalCount': 6},https://github.com/pavlin-policar/openTSNE,{'totalCount': 626},{'totalCount': 24},{'totalCount': 71},52040
MachineLearningStocks,{'name': 'Python'},{'totalCount': 1},https://github.com/robertmartin8/MachineLearningStocks,{'totalCount': 623},{'totalCount': 86},{'totalCount': 237},7551
Evil,{'name': 'Swift'},{'totalCount': 4},https://github.com/evilgix/Evil,{'totalCount': 623},{'totalCount': 23},{'totalCount': 85},3283
advertorch,{'name': 'Jupyter Notebook'},{'totalCount': 3},https://github.com/BorealisAI/advertorch,{'totalCount': 623},{'totalCount': 22},{'totalCount': 90},8501
cv-papers,,{'totalCount': 0},https://github.com/yizt/cv-papers,{'totalCount': 620},{'totalCount': 36},{'totalCount': 188},82586
pmdarima,{'name': 'Python'},{'totalCount': 5},https://github.com/alkaline-ml/pmdarima,{'totalCount': 618},{'totalCount': 26},{'totalCount': 125},68850
Papers-Literature-ML-DL-RL-AI,,{'totalCount': 0},https://github.com/tirthajyoti/Papers-Literature-ML-DL-RL-AI,{'totalCount': 616},{'totalCount': 57},{'totalCount': 320},425787
Coursera,{'name': 'Jupyter Notebook'},{'totalCount': 11},https://github.com/shenweichen/Coursera,{'totalCount': 614},{'totalCount': 41},{'totalCount': 476},75368
food-101-keras,{'name': 'Jupyter Notebook'},{'totalCount': 5},https://github.com/stratospark/food-101-keras,{'totalCount': 614},{'totalCount': 28},{'totalCount': 212},101070
DL-NLP-Readings,{'name': 'TeX'},{'totalCount': 1},https://github.com/IsaacChanghau/DL-NLP-Readings,{'totalCount': 613},{'totalCount': 74},{'totalCount': 205},1521581
lazydata,{'name': 'Python'},{'totalCount': 2},https://github.com/rstojnic/lazydata,{'totalCount': 613},{'totalCount': 20},{'totalCount': 23},266
dist-keras,{'name': 'Python'},{'totalCount': 4},https://github.com/cerndb/dist-keras,{'totalCount': 612},{'totalCount': 48},{'totalCount': 158},57240
tch-rs,{'name': 'Rust'},{'totalCount': 7},https://github.com/LaurentMazare/tch-rs,{'totalCount': 612},{'totalCount': 26},{'totalCount': 59},1586
frugally-deep,{'name': 'C++'},{'totalCount': 3},https://github.com/Dobiasd/frugally-deep,{'totalCount': 611},{'totalCount': 43},{'totalCount': 134},3053
CTRmodel,{'name': 'Scala'},{'totalCount': 2},https://github.com/wzhe06/CTRmodel,{'totalCount': 609},{'totalCount': 45},{'totalCount': 194},36743
mlens,{'name': 'Python'},{'totalCount': 2},https://github.com/flennerhag/mlens,{'totalCount': 609},{'totalCount': 27},{'totalCount': 76},10428
tensorflow-ue4,{'name': 'C++'},{'totalCount': 4},https://github.com/getnamo/tensorflow-ue4,{'totalCount': 609},{'totalCount': 68},{'totalCount': 119},461
vectorious,{'name': 'TypeScript'},{'totalCount': 2},https://github.com/mateogianolio/vectorious,{'totalCount': 608},{'totalCount': 16},{'totalCount': 30},4188
keras-idiomatic-programmer,{'name': 'Jupyter Notebook'},{'totalCount': 2},https://github.com/GoogleCloudPlatform/keras-idiomatic-programmer,{'totalCount': 608},{'totalCount': 51},{'totalCount': 219},97200
LightCTR,{'name': 'C++'},{'totalCount': 5},https://github.com/cnkuangshi/LightCTR,{'totalCount': 605},{'totalCount': 62},{'totalCount': 141},9871
nodejs-dialogflow,{'name': 'JavaScript'},{'totalCount': 3},https://github.com/googleapis/nodejs-dialogflow,{'totalCount': 605},{'totalCount': 46},{'totalCount': 221},3369
pytorch-cpp,{'name': 'C++'},{'totalCount': 4},https://github.com/prabhuomkar/pytorch-cpp,{'totalCount': 604},{'totalCount': 35},{'totalCount': 75},357
opencv,{'name': 'C++'},{'totalCount': 3},https://github.com/bytefish/opencv,{'totalCount': 603},{'totalCount': 106},{'totalCount': 406},3906
DeepLearningMugenKnock,{'name': 'Jupyter Notebook'},{'totalCount': 3},https://github.com/yoyoyo-yo/DeepLearningMugenKnock,{'totalCount': 601},{'totalCount': 40},{'totalCount': 71},243194
FfDL,{'name': 'Go'},{'totalCount': 10},https://github.com/IBM/FfDL,{'totalCount': 601},{'totalCount': 75},{'totalCount': 174},26659
nlp-in-practice,{'name': 'Jupyter Notebook'},{'totalCount': 2},https://github.com/kavgan/nlp-in-practice,{'totalCount': 600},{'totalCount': 39},{'totalCount': 534},96208
pyswarms,{'name': 'Python'},{'totalCount': 4},https://github.com/ljvmiranda921/pyswarms,{'totalCount': 598},{'totalCount': 26},{'totalCount': 197},56250
AI-Job-Recommend,,{'totalCount': 0},https://github.com/amusi/AI-Job-Recommend,{'totalCount': 597},{'totalCount': 45},{'totalCount': 74},1108
hyperparameter_hunter,{'name': 'Python'},{'totalCount': 3},https://github.com/HunterMcGushion/hyperparameter_hunter,{'totalCount': 596},{'totalCount': 25},{'totalCount': 72},7616
tiramisu,{'name': 'Jupyter Notebook'},{'totalCount': 9},https://github.com/Tiramisu-Compiler/tiramisu,{'totalCount': 594},{'totalCount': 50},{'totalCount': 71},231301
cookbook-2nd,{'name': 'Python'},{'totalCount': 5},https://github.com/ipython-books/cookbook-2nd,{'totalCount': 593},{'totalCount': 37},{'totalCount': 165},47943
tf-estimator-tutorials,{'name': 'Jupyter Notebook'},{'totalCount': 4},https://github.com/GoogleCloudPlatform/tf-estimator-tutorials,{'totalCount': 593},{'totalCount': 57},{'totalCount': 190},14225
deep-learning-guide,,{'totalCount': 0},https://github.com/sannykim/deep-learning-guide,{'totalCount': 591},{'totalCount': 27},{'totalCount': 124},93
vearch,{'name': 'Go'},{'totalCount': 4},https://github.com/vearch/vearch,{'totalCount': 589},{'totalCount': 45},{'totalCount': 115},20655
awesome-fashion-ai,,{'totalCount': 0},https://github.com/ayushidalmia/awesome-fashion-ai,{'totalCount': 589},{'totalCount': 74},{'totalCount': 153},53
notes,{'name': 'Jupyter Notebook'},{'totalCount': 4},https://github.com/chrisalbon/notes,{'totalCount': 588},{'totalCount': 39},{'totalCount': 245},51821
ngboost,{'name': 'Python'},{'totalCount': 3},https://github.com/stanfordmlgroup/ngboost,{'totalCount': 586},{'totalCount': 32},{'totalCount': 98},10862
dm-haiku,{'name': 'Python'},{'totalCount': 3},https://github.com/deepmind/dm-haiku,{'totalCount': 585},{'totalCount': 16},{'totalCount': 39},761
euclidesdb,{'name': 'C++'},{'totalCount': 5},https://github.com/perone/euclidesdb,{'totalCount': 585},{'totalCount': 32},{'totalCount': 25},1854
adaptive,{'name': 'Python'},{'totalCount': 2},https://github.com/python-adaptive/adaptive,{'totalCount': 585},{'totalCount': 14},{'totalCount': 30},2736
musegan,{'name': 'Python'},{'totalCount': 2},https://github.com/salu133445/musegan,{'totalCount': 586},{'totalCount': 44},{'totalCount': 174},75236
awesome-question-answering,,{'totalCount': 0},https://github.com/dapurv5/awesome-question-answering,{'totalCount': 584},{'totalCount': 56},{'totalCount': 143},24
madmom,{'name': 'Python'},{'totalCount': 1},https://github.com/CPJKU/madmom,{'totalCount': 583},{'totalCount': 34},{'totalCount': 101},6303
sdc,{'name': 'Python'},{'totalCount': 7},https://github.com/IntelPython/sdc,{'totalCount': 583},{'totalCount': 29},{'totalCount': 55},15816
ascii_art,{'name': 'C'},{'totalCount': 1},https://github.com/symisc/ascii_art,{'totalCount': 580},{'totalCount': 25},{'totalCount': 63},166
enclosure-picroft,{'name': 'Shell'},{'totalCount': 1},https://github.com/MycroftAI/enclosure-picroft,{'totalCount': 580},{'totalCount': 95},{'totalCount': 136},393
node-tensorflow,{'name': 'JavaScript'},{'totalCount': 1},https://github.com/nikhilk/node-tensorflow,{'totalCount': 579},{'totalCount': 53},{'totalCount': 52},91
magpie,{'name': 'Python'},{'totalCount': 1},https://github.com/inspirehep/magpie,{'totalCount': 578},{'totalCount': 41},{'totalCount': 172},95373
Kaggler,{'name': 'Python'},{'totalCount': 3},https://github.com/jeongyoonlee/Kaggler,{'totalCount': 576},{'totalCount': 45},{'totalCount': 136},2141
MobileFace,{'name': 'Python'},{'totalCount': 2},https://github.com/becauseofAI/MobileFace,{'totalCount': 575},{'totalCount': 37},{'totalCount': 158},304631
kafka-streams-machine-learning-examples,{'name': 'Java'},{'totalCount': 2},https://github.com/kaiwaehner/kafka-streams-machine-learning-examples,{'totalCount': 574},{'totalCount': 56},{'totalCount': 203},54016
juice,{'name': 'Rust'},{'totalCount': 7},https://github.com/spearow/juice,{'totalCount': 574},{'totalCount': 37},{'totalCount': 48},13958
awesome-gradient-boosting-papers,{'name': 'Python'},{'totalCount': 1},https://github.com/benedekrozemberczki/awesome-gradient-boosting-papers,{'totalCount': 574},{'totalCount': 30},{'totalCount': 100},1126
proteinnet,{'name': 'Python'},{'totalCount': 1},https://github.com/aqlaboratory/proteinnet,{'totalCount': 573},{'totalCount': 48},{'totalCount': 100},219
softlearning,{'name': 'Python'},{'totalCount': 2},https://github.com/rail-berkeley/softlearning,{'totalCount': 573},{'totalCount': 28},{'totalCount': 128},13689
test-tube,{'name': 'JavaScript'},{'totalCount': 5},https://github.com/williamFalcon/test-tube,{'totalCount': 573},{'totalCount': 18},{'totalCount': 51},1517
torchbearer,{'name': 'Python'},{'totalCount': 1},https://github.com/pytorchbearer/torchbearer,{'totalCount': 572},{'totalCount': 24},{'totalCount': 58},8245
dll,{'name': 'C++'},{'totalCount': 4},https://github.com/wichtounet/dll,{'totalCount': 571},{'totalCount': 57},{'totalCount': 143},17565
spacy-models,{'name': 'Python'},{'totalCount': 1},https://github.com/explosion/spacy-models,{'totalCount': 571},{'totalCount': 35},{'totalCount': 121},1141
StockPricePrediction,{'name': 'Jupyter Notebook'},{'totalCount': 2},https://github.com/scorpionhiccup/StockPricePrediction,{'totalCount': 570},{'totalCount': 56},{'totalCount': 267},7898
deep_learning_and_the_game_of_go,{'name': 'Python'},{'totalCount': 7},https://github.com/maxpumperla/deep_learning_and_the_game_of_go,{'totalCount': 570},{'totalCount': 61},{'totalCount': 213},328084
GIMP-ML,{'name': 'Python'},{'totalCount': 6},https://github.com/kritiksoman/GIMP-ML,{'totalCount': 570},{'totalCount': 17},{'totalCount': 33},1256
kaggle_ndsb2017,{'name': 'Python'},{'totalCount': 1},https://github.com/juliandewit/kaggle_ndsb2017,{'totalCount': 569},{'totalCount': 28},{'totalCount': 264},73
reversi-alpha-zero,{'name': 'Python'},{'totalCount': 3},https://github.com/mokemokechicken/reversi-alpha-zero,{'totalCount': 569},{'totalCount': 51},{'totalCount': 151},1265
texar-pytorch,{'name': 'Python'},{'totalCount': 2},https://github.com/asyml/texar-pytorch,{'totalCount': 569},{'totalCount': 21},{'totalCount': 77},3050
awesome-ml-courses,,{'totalCount': 0},https://github.com/luspr/awesome-ml-courses,{'totalCount': 568},{'totalCount': 35},{'totalCount': 74},13
DALEX,{'name': 'Python'},{'totalCount': 2},https://github.com/ModelOriented/DALEX,{'totalCount': 568},{'totalCount': 27},{'totalCount': 81},196705
baikal,{'name': 'Python'},{'totalCount': 3},https://github.com/alegonz/baikal,{'totalCount': 567},{'totalCount': 19},{'totalCount': 25},619
Machine-Learning-with-Python,{'name': 'Python'},{'totalCount': 2},https://github.com/devAmoghS/Machine-Learning-with-Python,{'totalCount': 566},{'totalCount': 23},{'totalCount': 107},785
kmcuda,{'name': 'Jupyter Notebook'},{'totalCount': 6},https://github.com/src-d/kmcuda,{'totalCount': 566},{'totalCount': 31},{'totalCount': 115},720
awesome-ml-demos-with-ios,{'name': 'Python'},{'totalCount': 1},https://github.com/motlabs/awesome-ml-demos-with-ios,{'totalCount': 564},{'totalCount': 35},{'totalCount': 76},236679
SpeedTorch,{'name': 'Python'},{'totalCount': 1},https://github.com/Santosh-Gupta/SpeedTorch,{'totalCount': 564},{'totalCount': 25},{'totalCount': 35},217
machine-learning-octave,{'name': 'MATLAB'},{'totalCount': 1},https://github.com/trekhleb/machine-learning-octave,{'totalCount': 563},{'totalCount': 49},{'totalCount': 164},10960
TonY,{'name': 'Java'},{'totalCount': 5},https://github.com/linkedin/TonY,{'totalCount': 562},{'totalCount': 51},{'totalCount': 123},2420
MemN2N-babi-python,{'name': 'Python'},{'totalCount': 1},https://github.com/vinhkhuc/MemN2N-babi-python,{'totalCount': 561},{'totalCount': 42},{'totalCount': 142},16394
machine_learning_refined,{'name': 'Python'},{'totalCount': 6},https://github.com/jermwatt/machine_learning_refined,{'totalCount': 560},{'totalCount': 59},{'totalCount': 230},420322
siamese-fc,{'name': 'MATLAB'},{'totalCount': 2},https://github.com/bertinetto/siamese-fc,{'totalCount': 557},{'totalCount': 34},{'totalCount': 218},3074
AIX360,{'name': 'Python'},{'totalCount': 2},https://github.com/IBM/AIX360,{'totalCount': 555},{'totalCount': 29},{'totalCount': 118},363009
mario-ai,{'name': 'Lua'},{'totalCount': 1},https://github.com/aleju/mario-ai,{'totalCount': 555},{'totalCount': 46},{'totalCount': 125},538
talisman,{'name': 'JavaScript'},{'totalCount': 1},https://github.com/Yomguithereal/talisman,{'totalCount': 554},{'totalCount': 15},{'totalCount': 35},3694
jenetics,{'name': 'Java'},{'totalCount': 11},https://github.com/jenetics/jenetics,{'totalCount': 554},{'totalCount': 40},{'totalCount': 108},76462
elki,{'name': 'Java'},{'totalCount': 5},https://github.com/elki-project/elki,{'totalCount': 552},{'totalCount': 56},{'totalCount': 258},52197
Windows-Machine-Learning,{'name': 'C++'},{'totalCount': 9},https://github.com/microsoft/Windows-Machine-Learning,{'totalCount': 548},{'totalCount': 73},{'totalCount': 258},122423
language,{'name': 'Python'},{'totalCount': 5},https://github.com/google-research/language,{'totalCount': 547},{'totalCount': 48},{'totalCount': 147},1798
tensorflow-value-iteration-networks,{'name': 'Python'},{'totalCount': 1},https://github.com/TheAbhiKumar/tensorflow-value-iteration-networks,{'totalCount': 546},{'totalCount': 29},{'totalCount': 123},460
minisom,{'name': 'Python'},{'totalCount': 1},https://github.com/JustGlowing/minisom,{'totalCount': 546},{'totalCount': 25},{'totalCount': 177},9649
awesome-ai-usecases,,{'totalCount': 0},https://github.com/JosPolfliet/awesome-ai-usecases,{'totalCount': 545},{'totalCount': 50},{'totalCount': 76},19
K-Nearest-Neighbors-with-Dynamic-Time-Warping,{'name': 'Jupyter Notebook'},{'totalCount': 2},https://github.com/markdregan/K-Nearest-Neighbors-with-Dynamic-Time-Warping,{'totalCount': 544},{'totalCount': 24},{'totalCount': 172},62416
Data-science-best-resources,,{'totalCount': 0},https://github.com/tirthajyoti/Data-science-best-resources,{'totalCount': 541},{'totalCount': 52},{'totalCount': 228},8692
few-shot,{'name': 'Python'},{'totalCount': 1},https://github.com/oscarknagg/few-shot,{'totalCount': 541},{'totalCount': 15},{'totalCount': 101},16934
papers,,{'totalCount': 0},https://github.com/abhshkdz/papers,{'totalCount': 540},{'totalCount': 73},{'totalCount': 112},62
data-science-career,,{'totalCount': 0},https://github.com/firmai/data-science-career,{'totalCount': 536},{'totalCount': 19},{'totalCount': 74},706
ConvChain,{'name': 'C#'},{'totalCount': 1},https://github.com/mxgmn/ConvChain,{'totalCount': 535},{'totalCount': 33},{'totalCount': 31},30
thundergbm,{'name': 'C++'},{'totalCount': 6},https://github.com/Xtra-Computing/thundergbm,{'totalCount': 535},{'totalCount': 21},{'totalCount': 64},15103
saliency,{'name': 'Jupyter Notebook'},{'totalCount': 3},https://github.com/PAIR-code/saliency,{'totalCount': 533},{'totalCount': 28},{'totalCount': 113},257954
layer,{'name': 'Scheme'},{'totalCount': 2},https://github.com/cloudkj/layer,{'totalCount': 530},{'totalCount': 13},{'totalCount': 16},405
alibi,{'name': 'Python'},{'totalCount': 2},https://github.com/SeldonIO/alibi,{'totalCount': 530},{'totalCount': 24},{'totalCount': 57},8166
labnotebook,{'name': 'Jupyter Notebook'},{'totalCount': 5},https://github.com/henripal/labnotebook,{'totalCount': 529},{'totalCount': 20},{'totalCount': 38},4028
scikit-multilearn,{'name': 'Python'},{'totalCount': 4},https://github.com/scikit-multilearn/scikit-multilearn,{'totalCount': 527},{'totalCount': 32},{'totalCount': 107},46035
graph2vec,{'name': 'Python'},{'totalCount': 1},https://github.com/benedekrozemberczki/graph2vec,{'totalCount': 525},{'totalCount': 18},{'totalCount': 85},214
eo-learn,{'name': 'Python'},{'totalCount': 3},https://github.com/sentinel-hub/eo-learn,{'totalCount': 524},{'totalCount': 51},{'totalCount': 170},372600
Coursera-Machine-Learning-Stanford,{'name': 'MATLAB'},{'totalCount': 1},https://github.com/atinesh-s/Coursera-Machine-Learning-Stanford,{'totalCount': 523},{'totalCount': 39},{'totalCount': 454},166034
keras2cpp,{'name': 'C++'},{'totalCount': 3},https://github.com/pplonski/keras2cpp,{'totalCount': 523},{'totalCount': 35},{'totalCount': 131},1055
hyperband,{'name': 'Python'},{'totalCount': 1},https://github.com/zygmuntz/hyperband,{'totalCount': 522},{'totalCount': 19},{'totalCount': 68},379
machine-learning-articles,,{'totalCount': 0},https://github.com/Mybridge/machine-learning-articles,{'totalCount': 520},{'totalCount': 792},{'totalCount': 43},10989
business-machine-learning,{'name': 'Jupyter Notebook'},{'totalCount': 1},https://github.com/firmai/business-machine-learning,{'totalCount': 518},{'totalCount': 42},{'totalCount': 151},422
Solid,{'name': 'Python'},{'totalCount': 1},https://github.com/100/Solid,{'totalCount': 517},{'totalCount': 9},{'totalCount': 43},274
glimpse-android,{'name': 'Kotlin'},{'totalCount': 2},https://github.com/the-super-toys/glimpse-android,{'totalCount': 514},{'totalCount': 19},{'totalCount': 22},19909
awesome-ai-ml-dl,{'name': 'Jupyter Notebook'},{'totalCount': 3},https://github.com/neomatrix369/awesome-ai-ml-dl,{'totalCount': 510},{'totalCount': 54},{'totalCount': 148},55221
data-science-your-way,{'name': 'Jupyter Notebook'},{'totalCount': 2},https://github.com/jadianes/data-science-your-way,{'totalCount': 508},{'totalCount': 53},{'totalCount': 239},9527
VisualSearchServer,{'name': 'Python'},{'totalCount': 4},https://github.com/AKSHAYUBHAT/VisualSearchServer,{'totalCount': 507},{'totalCount': 43},{'totalCount': 114},143710
Tracking-with-darkflow,{'name': 'Python'},{'totalCount': 1},https://github.com/bendidi/Tracking-with-darkflow,{'totalCount': 507},{'totalCount': 31},{'totalCount': 170},37
FaceRecognitionDotNet,{'name': 'C#'},{'totalCount': 9},https://github.com/takuya-takeuchi/FaceRecognitionDotNet,{'totalCount': 507},{'totalCount': 46},{'totalCount': 133},15964
skll,{'name': 'Python'},{'totalCount': 2},https://github.com/EducationalTestingService/skll,{'totalCount': 506},{'totalCount': 46},{'totalCount': 59},34446
vecstack,{'name': 'Python'},{'totalCount': 1},https://github.com/vecxoz/vecstack,{'totalCount': 506},{'totalCount': 19},{'totalCount': 62},549
Data-Science-Competitions,,{'totalCount': 0},https://github.com/interviewBubble/Data-Science-Competitions,{'totalCount': 503},{'totalCount': 48},{'totalCount': 122},108
eps,{'name': 'Ruby'},{'totalCount': 3},https://github.com/ankane/eps,{'totalCount': 503},{'totalCount': 17},{'totalCount': 9},870
resin,{'name': 'C#'},{'totalCount': 4},https://github.com/kreeben/resin,{'totalCount': 501},{'totalCount': 20},{'totalCount': 33},24526
fiber,{'name': 'Python'},{'totalCount': 7},https://github.com/uber/fiber,{'totalCount': 500},{'totalCount': 16},{'totalCount': 45},8483
mit-ml,{'name': 'Python'},{'totalCount': 1},https://github.com/yoyoyohamapi/mit-ml,{'totalCount': 499},{'totalCount': 30},{'totalCount': 182},19167
DeepCamera,,{'totalCount': 0},https://github.com/SharpAI/DeepCamera,{'totalCount': 498},{'totalCount': 36},{'totalCount': 74},14558
mlhub123,,{'totalCount': 0},https://github.com/howie6879/mlhub123,{'totalCount': 496},{'totalCount': 25},{'totalCount': 130},48
ML-NOTE,,{'totalCount': 0},https://github.com/yhangf/ML-NOTE,{'totalCount': 496},{'totalCount': 34},{'totalCount': 104},26536
bigartm,{'name': 'C++'},{'totalCount': 8},https://github.com/bigartm/bigartm,{'totalCount': 495},{'totalCount': 44},{'totalCount': 101},17536
awesome-relation-extraction,,{'totalCount': 0},https://github.com/roomylee/awesome-relation-extraction,{'totalCount': 494},{'totalCount': 36},{'totalCount': 72},34
nsfw_model,{'name': 'Python'},{'totalCount': 3},https://github.com/GantMan/nsfw_model,{'totalCount': 494},{'totalCount': 22},{'totalCount': 115},410
How-to-learn-Deep-Learning,,{'totalCount': 0},https://github.com/emilwallner/How-to-learn-Deep-Learning,{'totalCount': 493},{'totalCount': 33},{'totalCount': 80},117425
dockerfiles,{'name': 'Dockerfile'},{'totalCount': 2},https://github.com/Kaixhin/dockerfiles,{'totalCount': 491},{'totalCount': 31},{'totalCount': 128},422
tensor_stream,{'name': 'Ruby'},{'totalCount': 4},https://github.com/jedld/tensor_stream,{'totalCount': 491},{'totalCount': 33},{'totalCount': 15},5283
jblas,{'name': 'Java'},{'totalCount': 5},https://github.com/jblas-project/jblas,{'totalCount': 489},{'totalCount': 41},{'totalCount': 129},50102
machine-learning-for-trading,{'name': 'Jupyter Notebook'},{'totalCount': 3},https://github.com/stefan-jansen/machine-learning-for-trading,{'totalCount': 488},{'totalCount': 56},{'totalCount': 213},414266
self-driving-toy-car,{'name': 'Jupyter Notebook'},{'totalCount': 2},https://github.com/experiencor/self-driving-toy-car,{'totalCount': 487},{'totalCount': 26},{'totalCount': 72},598272
pennylane,{'name': 'Python'},{'totalCount': 3},https://github.com/XanaduAI/pennylane,{'totalCount': 485},{'totalCount': 29},{'totalCount': 132},27580
nfstream,{'name': 'Python'},{'totalCount': 3},https://github.com/aouinizied/nfstream,{'totalCount': 484},{'totalCount': 16},{'totalCount': 37},34434
tfpyth,{'name': 'Python'},{'totalCount': 1},https://github.com/BlackHC/tfpyth,{'totalCount': 484},{'totalCount': 23},{'totalCount': 75},15
awesome-CoreML-models,,{'totalCount': 0},https://github.com/SwiftBrain/awesome-CoreML-models,{'totalCount': 484},{'totalCount': 31},{'totalCount': 54},17875
Cranium,{'name': 'C'},{'totalCount': 2},https://github.com/100/Cranium,{'totalCount': 482},{'totalCount': 23},{'totalCount': 50},102
ATM,{'name': 'Python'},{'totalCount': 2},https://github.com/HDI-Project/ATM,{'totalCount': 482},{'totalCount': 57},{'totalCount': 121},8987
this-word-does-not-exist,{'name': 'Python'},{'totalCount': 6},https://github.com/turtlesoupy/this-word-does-not-exist,{'totalCount': 481},{'totalCount': 10},{'totalCount': 35},39260
Feature-Selection,{'name': 'Python'},{'totalCount': 2},https://github.com/duxuhao/Feature-Selection,{'totalCount': 480},{'totalCount': 24},{'totalCount': 176},10507
cfnet,{'name': 'MATLAB'},{'totalCount': 2},https://github.com/bertinetto/cfnet,{'totalCount': 480},{'totalCount': 29},{'totalCount': 153},133
